Session ID,Event Time,Custom Attribute 1,Custom Attribute 2,Account Number,Final Review Status,Risk Rating,Policy Score,True IP Geo,Agent Type,OS,UA Browser,Browser Language,Browser String,Input IP Score,Input IP Worst Score,True IP Score,True IP Result,True IP Worst Score,True IP Routing Type,Custom Output 18,Reasons
18264994-76a0-474f-827d-5db169949f76,2018-02-17 13:27:37.305 UTC,false,odhr,180101d9881c4e66bdf61b55687b54cb,,trusted,9,,browser_computer,OS X,safari 0.0,en-gb,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5",-21,-100,,,,,,"{""Email with more than 2 devices in a day"",""Device and email with more than 2 times a day"",""IP7daysDistanceBelowAverage30Days"",""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""UK brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Bad IP ISP Anonymous Proxy"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Trust Tag Found Challenge Passed 90 days"",""Account with 3 Consistent Attributes"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Same 3MTH"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""IF NOT Persona ID Time Zone Acct Age 1 Day"",""Input IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Month (Local)"",""IF NOT Good Persona 3 Month"",""ImagesDisabled"",""FlashDisabled"",""Proxy IP in Global Threat List"",""VPN_Detection"",""AnonymousProxy"",""Account Number with more than 2 devices in a day"",""Multiple brand per account (2/hour)"",""Multiple brand per account (2/day)"",""IF multiple brand"",""Multiple InputIP per Account (2/day) "",""Multiple ExactID per Account (2/day) "",""Multiple SmartID per Account (2/day) "",""Multiple OS per Account (2/day) "",""Pattern IF Not Good Persona 3 Month"",""Trust Tag Not Found on SmartID"",""NoMobileDevice"",""EU brands"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
b6573a45-a66e-4cfc-ac35-6aa0cdc6e57f,2018-02-17 12:08:55.190 UTC,false,homeaway_de,1360ee7486384d3e99c8d6321b10ef8d,,medium,-37,,browser_mobile,iOS,safari 0.0,de-de,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1",-49,-100,,,,,,"{""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""MobileDevice"",""Nordics_DE_AT brand"",""Multiple Browser string Hash per SmartID"",""Account in Watchlist"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""IF:35697373:"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account with 4 Consistent Attributes "",""Account with 3 Consistent Attributes"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""Device First Seen (SmartID)"",""New Device (Exact ID)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""UUID Traveled 200 miles (Input IP/Week)"",""Proxy IP in Global Threat List"",""Identity_Negative_History"",""AnonymousProxy"",""Attrb7 seen GT 2 Accounts"",""Multiple InputIP per Account (2/week) "",""Multiple Browser per Account (2/week) "",""Multiple ExactID per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple ScreenRes per Account (2/week) "",""Multiple OS per Account (2/week) "",""Pattern IF Not Good Persona 3 Month"",""Account Watchlist with Suspicious login "",""Summary Reasons 4 out of 4"",""4 Summary Reasons and New Device"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""EU brands"",""UUID traveled"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
24900a89-e752-4e19-a5d4-9be9b36fd9c9,2018-02-17 10:42:06.227 UTC,false,abritel,dcd815fbefdf41c2ad99d789c5a39c62,,medium,-58,,browser_computer,Windows,firefox 52.0,"fr,fr-FR;q=0.8,en-US;q=0.5,en;q=0.3",Mozilla/5.0 (Windows NT 6.0; rv:52.0) Gecko/20100101 Firefox/52.0,-25,-100,,,,,,"{""Email with more than 2 devices in a day"",""Device and email with more than 2 times a day"",""DistinctGEOTodayHigherThan30Days"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""Pattern_UA_Win_OS_Linux"",""IF:35697373:"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""browser language per account LT 3 times"",""At least 2 IPGEO per Account in a day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID Input Region Only Age GT 1 Days"",""IF NOT Persona ID InputRegion System Age 1 Day"",""Input IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""New Device (Exact ID)"",""Email Rejected This Week (Local)"",""Account Rejected This Hour (Local)"",""Exact ID Rejected This Week (Local)"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Week (Local)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""ImagesDisabled"",""UUID Traveled 200 miles (Input IP/Day)"",""UUID Traveled 200 miles (Input IP/Week)"",""UUID Traveled 200 miles (Input IP/Hour)"",""UUID Traveled 500 miles (Input IP/Hour)"",""UUID Traveled 500 miles (Input IP/Day)"",""Proxy IP in Global Threat List"",""Identity_Negative_History"",""AnonymousProxy"",""Account Number with more than 2 devices in a day"",""Multiple InputIP per Account (2/hour) "",""Multiple Browser per Account (2/day) "",""Multiple ExactID per Account (2/day) "",""Multiple SmartID per Account (2/day) "",""Multiple OS per Account (2/day) "",""System State Anomaly"",""Pattern IF Not Good Persona 3 Month"",""IF NOT Persona ID Input IP Passed Before"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""IF Login NOT Consistent"",""NoMobileDevice"",""EU brands"",""UUID traveled"",""New IP GEO for Account"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
189a58c1-b8eb-487d-82bf-0f11dbb657ee,2018-02-17 10:29:59.152 UTC,false,abritel,28ceff7483804bbebc59943090c9af3c,,medium,-89,IL,browser_mobile,iOS,safari 0.0,fr-fr,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C202 Safari/604.1",9,-100,-29,success,-100,mobile gateway,,"{""Email with more than 2 devices in a day"",""IP7daysDistanceBelowAverage30Days"",""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""MobileDevice"",""French brand"",""Time Zone True Geo Mismatch"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""IF:35697373:"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""DNS IP ISP per account LT 3 times"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before for the Account"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""IF NOT Persona ID Time Zone Acct Age 1 Day"",""Input IP Score 1 to 10"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""Device First Seen (SmartID)"",""New Device (Exact ID)"",""True Ip Rejected This Day (Global)"",""True Ip Rejected This Month (Local)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""Over 15 Global Events this Hour (True IP)"",""IP in Global Blackist"",""IP in Global Threat List"",""Proxy IP in Global Threat List"",""GEO_Spoofing"",""Identity_Negative_History"",""TransparentProxy"",""Account Number with more than 2 devices in a day"",""Multiple TrueIP per Account (2/day) "",""Multiple InputIP per Account (2/day) "",""Multiple ExactID per Account (2/day) "",""Multiple SmartID per Account (2/day) "",""Multiple ScreenRes per Account (2/day) "",""Session Anomaly"",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""4 Summary Reasons and New Device"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""IF Login NOT Consistent"",""FR Brand New Login to old Account"",""Spoofing OR VM"",""EU brands"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
1e312d1c-972a-4143-ba99-095771aac262,2018-02-17 09:53:42.993 UTC,false,abritel,4be9413c6b6d45b88a593b249a141843,,trusted,43,NL,browser_mobile,iOS,safari 0.0,fr-fr,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) GSA/42.0.183854831 Mobile/14G60 Safari/602.1",-15,-64,-30,success,-74,mobile gateway,,"{""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""MobileDevice"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""HTTP_OS is Linux"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Trust Tag Found Challenge Passed 6 months"",""Account with 4 Consistent Attributes "",""Account with 3 Consistent Attributes"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""True IP to Account GT 5 Passed 1dayOFF"",""True IP to Account GT 1 Passed 1dayOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputGeo Consistent 3 Month"",""Persona ID InputRegion System Same 3MTH"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Same 3MTH"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID InputRegion System Same 1MTH"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""GOOD PersonaID 10 CustAttr5 in Acct Age GT Week"",""GOOD PersonaID 10 CustAttr3 in Acct Age GT Week"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score -20 to -11"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""Email Rejected This Week (Global)"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""GT 2 IPGEO a year"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""TransparentProxy"",""Attrb7 seen GT 2 Accounts"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Session Anomaly"",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""EU brands"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
bfbf0f4b-b204-464c-ab34-9fa00d4658da,2018-02-17 08:02:59.394 UTC,false,abritel,e046af48f5ed4c7db20a22b1afd2a4ce,,medium,-54,FR,browser_computer,Windows,ie 11.0,fr-FR,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,-21,-100,-21,success,-100,fixed,,"{""Email with more than 2 devices in a day"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Device New to Account"",""IF:35697373:"",""InputIPGEO GT 2 in a year"",""InputIPGEO GT 3 in a hour"",""browser language per account LT 3 times"",""DNS IP ISP per account LT 3 times"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""Input IP Score LT -21 "",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""Device First Seen (SmartID)"",""New Device (Exact ID)"",""True Ip Rejected This Day (Global)"",""True Ip Rejected This Month (Local)"",""Input Ip Rejected This Day (Global)"",""Input Ip Rejected This Month (Local)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""ImagesDisabled"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Spoofing"",""Identity_Negative_History"",""Account Number with more than 2 devices in a day"",""Multiple TrueIP per Account (2/hour) "",""Multiple InputIP per Account (2/hour) "",""Multiple Browser per Account (2/hour) "",""Multiple ExactID per Account (2/hour) "",""Multiple SmartID per Account (2/hour) "",""Multiple OS per Account (2/hour) "",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 3 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""IF Login NOT Consistent"",""NoMobileDevice"",""EU brands"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
b65af5fd-9d04-471e-b7fd-d2e009b32d69,2018-02-16 23:29:21.33 UTC,false,vrbo,ad10ebc167d24776ad69fc08c92ad039,,trusted,3,US,browser_mobile,iOS,safari 0.0,en-us,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D60 Safari/604.1",23,-41,-22,success,-28,mobile gateway,,"{""IPDistance95DistributionWithin1000Miles"",""IPDistance99DistributionWithin1000Miles"",""MobileDevice"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Account is Old"",""Pattern Input IP Geo US"",""HTTP_OS is Linux"",""UseProxy"",""Browser Language Pattern"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""DNS IP ISP per account LT 3 times"",""Trust Tag Found Challenge Passed 6 months"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID InputRegion System Age 1 Day"",""Input IP Score GT 10"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""IP in Global Blackist"",""IP in Global Threat List"",""TransparentProxy"",""ProxyTrueOrganizationMismatch"",""Attrb7 seen GT 2 Accounts"",""Pattern IF Not Good Persona 3 Month"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
e3bbe1cc-5dc3-4b2a-b651-5676b2b2cbc8,2018-02-16 22:23:50.538 UTC,false,abritel,490dfceabdf6477f9b8d0288084c322a,,medium,-63,MX,browser_mobile,iOS,safari 0.0,fr-fr,"Mozilla/5.0 (iPad; CPU OS 11_2_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C202 Safari/604.1",-17,-52,-23,success,-63,fixed,,"{""MobileDevice"",""Profiling Incomplete"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Device New to Account"",""IF:35697373:"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Input IP to Account GT 5 Passed 1dayOFF"",""True IP to Account GT 1 Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before for the Account"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""IF NOT Persona ID Time Zone Acct Age 1 Day"",""Input IP Score -20 to -11"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (SmartID)"",""New Device (Smart ID)"",""Email Rejected This Week (Global)"",""Account Reviewed This Hour (Local)"",""Account Reviewed This Day (Local)"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""2 or More Session ID Replays"",""UUID Traveled 200 miles (Input IP/Week)"",""IP in Global Blackist"",""IP in Global Threat List"",""Proxy IP in Global Threat List"",""Identity_Negative_History"",""HiddenProxy"",""ProxyTrueOrganizationMismatch"",""ProxyTrueISPMismatch"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple SmartID per Account (2/hour) "",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Login NOT Consistent"",""EU brands"",""UUID traveled"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
e3bbe1cc-5dc3-4b2a-b651-5676b2b2cbc8,2018-02-16 22:23:28.733 UTC,false,abritel,490dfceabdf6477f9b8d0288084c322a,,medium,-63,MX,browser_mobile,iOS,safari 0.0,fr-fr,"Mozilla/5.0 (iPad; CPU OS 11_2_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0 Mobile/15C202 Safari/604.1",-17,-52,-23,success,-63,fixed,,"{""MobileDevice"",""Profiling Incomplete"",""French brand"",""Multiple Browser string Hash per SmartID"",""Profiled Domain not recognised"",""Pattern Device New to Account"",""IF:35697373:"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Input IP to Account GT 5 Passed 1dayOFF"",""True IP to Account GT 1 Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before for the Account"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID InputRegion System Age 1 Day"",""IF NOT Persona ID Time Zone Acct Age 1 Day"",""Input IP Score -20 to -11"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (SmartID)"",""New Device (Smart ID)"",""Email Rejected This Week (Global)"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""UUID Traveled 200 miles (Input IP/Week)"",""IP in Global Blackist"",""IP in Global Threat List"",""Proxy IP in Global Threat List"",""Identity_Negative_History"",""HiddenProxy"",""ProxyTrueOrganizationMismatch"",""ProxyTrueISPMismatch"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""LanguageMismatch"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""Spoofing and Global Blacklist"",""IF Login NOT Consistent"",""EU brands"",""UUID traveled"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
d3bfa05e-40cf-4df6-a3c5-d120d9380b5d,2018-02-16 21:42:08.93 UTC,false,homeaway_us,fd7b3d9a34c4418ab8a64df87759174b,,low,-17,US,browser_computer,Windows,chrome 64.0,"en-US,en;q=0.9","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36",5,-26,-25,success,-27,fixed,,"{""IPDistance68DistributionAbove1000Miles"",""IPDistance95DistributionAbove1000Miles"",""IPDistance68DistributionAbove200Miles"",""IPDistance95DistributionAbove200Miles"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Pattern Account is Old"",""Pattern Input IP Geo US"",""UseProxy"",""Use Proxy or ISP Blacklisted"",""InputIPGEO GT 2 in a year"",""Account Number and DNS IP LT 2"",""browser language per account LT 3 times"",""DNS IP ISP per account LT 3 times"",""Trust Tag Found Challenge Passed 90 days"",""Account with TimeZone IPGeo GT10 Passed 1 weekOFF"",""True IP to Account GT 1 Passed 1dayOFF"",""At least 2 IPGEO per Account Passed 1dayOFF"",""At least 2 IPGEO per Account in a day"",""Persona ID InputGeo Consistent 3 Month"",""Persona ID InputRegion System Age 1 Day"",""Persona ID InputRegion Only Age 7 Days"",""Persona ID InputRegion Only Age GT 1 Days"",""Persona ID Input IP Passed Before"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Attr5 Acct Age GT Day"",""Persona ID Brand Acct Pass Age 1 Day"",""Persona ID Time Zone Acct Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""Input IP Score 1 to 10"",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""GT 2 IPGEO a year"",""ImagesDisabled"",""FlashDisabled"",""Over 15 Global Events this Hour (Input IP)"",""IP in Global Blackist"",""IP in Global Threat List"",""Identity_Negative_History"",""TransparentProxy"",""ProxyTrueOrganizationMismatch"",""ProxyTrueISPMismatch"",""Attrb7 seen GT 2 Accounts"",""DNS Resolver over 1000 miles from True IP"",""Pattern IF Not Good Persona 3 Month"",""Summary Reasons 4 out of 4"",""Trust Tag Not Found on SmartID"",""IF Login NOT Consistent"",""NoMobileDevice"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
71d952be-4512-424e-8364-91cbfbd0e22f,2018-02-16 20:14:51.394 UTC,false,homeaway_us,46970331660347eaaf3154a24e947766,,medium,-37,US,browser_mobile,iOS,safari 0.0,en-us,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",-26,-48,-26,success,-48,fixed,,"{""MobileDevice"",""NA brand"",""Multiple Browser string Hash per SmartID"",""Pattern Email is New"",""Pattern Device New to Account"",""Pattern Input IP Geo US"",""IF:35697373:"",""HTTP_OS is Linux"",""Browser Language Pattern"",""browser language per account LT 3 times"",""New DigitalID GT 1 account"",""At least 2 IPGEO per Account in a day"",""Persona ID Input IP Passed Before WeekOFF"",""Persona ID Brand Acct Pass Age 1 Day"",""NOT Device Consistent with Good Prior Access"",""IF NOT Persona ID Attr5 Acct Age GT Day"",""IF NOT Persona ID Input Region Only Age GT 1 Days"",""IF NOT Persona ID InputRegion System Age 1 Day"",""IF NOT Persona ID Time Zone Acct Age 1 Day"",""Input IP Score LT -21 "",""True IP Score LT -21 "",""Trust Tag Not Found on Smart ID"",""Trust Tag not Found on Exact ID"",""New Device to Account in a Hr (Smart ID)"",""Device First Seen (ExactID)"",""Device First Seen (SmartID)"",""New Device (Exact ID)"",""True Ip Rejected This Day (Global)"",""Input Ip Rejected This Day (Global)"",""IF NOT Good Persona 3 Month"",""New Device"",""GT 2 IPGEO a year"",""UUID Traveled 200 miles (Input IP/Week)"",""IP in Global Blackist"",""IP in Global Threat List"",""Multiple TrueIP per Account (2/week) "",""Multiple InputIP per Account (2/week) "",""Multiple Browser per Account (2/week) "",""Multiple ExactID per Account (2/week) "",""Multiple SmartID per Account (2/week) "",""Multiple OS per Account (2/week) "",""Pattern IF Not Good Persona 3 Month"",""IF NOT Persona ID Input IP Passed Before"",""Trust Tag Not Found on SmartID"",""New Device Not Prior Accesses"",""IP Global Blacklist"",""IF Not IP already used"",""IF ISP and Region not used"",""IF CustAttr3 not used"",""IF Login NOT Consistent"",""Trust Tag not Found on Exact ID to Challenge"",""IF NOT input IP already used""}"
